id_movimiento,id_sucursal,id_producto,fecha_registro,detalle,valorUnitario,cantidad,total,tipo
307,3,58,2022-01-06 07:42:00+00:00,Cortina de ducha,13.75,65,893.75,E
308,4,113,2022-01-06 07:42:00+00:00,Juguete de peluche,5.38,239,1285.82,E
309,1,25,2022-01-06 08:36:00+00:00,Sandalias de tacón,44.82,16,717.12,E
310,1,79,2022-01-06 08:36:00+00:00,Esmalte de uñas rojo intenso,5.92,172,1018.24,E
311,1,96,2022-01-06 08:36:00+00:00, La Metamorfosis,8.21,293,2405.53,E
312,3,45,2022-01-06 08:36:00+00:00,Consola de videojuegos Xbox,386.19,2,772.38,E
313,5,11,2022-01-06 08:36:00+00:00,Chaleco de lana,34.87,41,1429.67,E
314,1,29,2022-01-06 09:30:00+00:00,Mocasines de cuero,41.56,22,914.32,E
315,1,80,2022-01-06 09:30:00+00:00,Aceite corporal de almendras,14.43,66,952.38,E
316,2,24,2022-01-06 09:30:00+00:00,Botines de cuero,60.01,16,960.16,E
317,3,92,2022-01-06 09:30:00+00:00,Mermelada de fresa,1.87,29,54.23,E
318,4,14,2022-01-06 09:30:00+00:00,Parka acolchada,89.5,12,1074.0,E
319,2,7,2022-01-06 10:24:00+00:00,Abrigo de lana,76.9,15,1153.5,E
320,2,18,2022-01-06 10:24:00+00:00,Botas de cuero,87.13,12,1045.56,E
321,4,77,2022-01-06 10:24:00+00:00,Mascarilla capilar reparadora,8.95,48,429.6,E
322,5,32,2022-01-06 10:24:00+00:00,Laptop HP,612.63,4,2450.52,E
323,5,88,2022-01-06 10:24:00+00:00,Sardinas en lata,0.68,42,28.56,E
324,2,93,2022-01-06 11:18:00+00:00,Cereal,2.0,81,162.0,E
325,4,73,2022-01-06 11:18:00+00:00,Parapente,600.86,1,600.86,E
326,5,27,2022-01-06 11:18:00+00:00,Zapatos náuticos,32.26,48,1548.48,E
327,5,64,2022-01-06 11:18:00+00:00,Guantes de boxeo,34.69,8,277.52,E
328,5,93,2022-01-06 11:18:00+00:00,Cereal,2.07,80,165.6,E
329,1,32,2022-01-06 12:12:00+00:00,Laptop HP,581.05,4,2324.2,E
330,2,1,2022-01-06 12:12:00+00:00,Camisa de algodón,18.06,100,1806.0,E
331,3,95,2022-01-06 12:12:00+00:00,Mantequilla de mano,2.88,39,112.32,E
332,4,54,2022-01-06 12:12:00+00:00,Cubiertos de acero inoxidable,32.98,24,791.52,E
333,1,35,2022-01-06 13:06:00+00:00,Reproductor de Blu-ray LG,56.99,43,2450.57,E
334,1,119,2022-01-06 13:06:00+00:00,Trompeta Jupiter JTR700,490.47,1,490.47,E
335,3,12,2022-01-06 13:06:00+00:00,Gorra de béisbol,9.22,125,1152.5,E
336,4,63,2022-01-06 13:06:00+00:00,Bicicleta de montaña,451.85,1,451.85,E
337,5,59,2022-01-06 13:06:00+00:00,Estantería de madera,83.8,8,670.4,E
338,1,44,2022-01-06 14:00:00+00:00,Monitor de 27 pulgadas,244.41,3,733.23,E
339,2,54,2022-01-06 14:00:00+00:00,Cubiertos de acero inoxidable,29.77,38,1131.26,E
340,3,87,2022-01-06 14:00:00+00:00,Frijoles,1.4,163,228.2,E
341,5,15,2022-01-06 14:00:00+00:00,Camiseta de tirantes,8.37,85,711.45,E
342,5,52,2022-01-06 14:00:00+00:00,Cortinas opacas,16.73,36,602.28,E
343,1,116,2022-01-06 14:54:00+00:00,Guitarra acústica Yamaha FG800,188.91,1,188.91,E
344,3,101,2022-01-06 14:54:00+00:00, El Hobbit,6.81,492,3350.52,E
345,4,4,2022-01-06 14:54:00+00:00,Vestido de fiesta,54.09,24,1298.16,E
346,4,87,2022-01-06 14:54:00+00:00,Frijoles,1.38,163,224.94,E
347,5,6,2022-01-06 14:54:00+00:00,Falda plisada,23.49,29,681.21,E
348,1,12,2022-01-06 15:48:00+00:00,Gorra de béisbol,8.95,84,751.8,E
349,1,15,2022-01-06 15:48:00+00:00,Camiseta de tirantes,7.8,108,842.4,E
350,2,39,2022-01-06 15:48:00+00:00,Smartwatch Apple Watch,286.15,4,1144.6,E
351,4,50,2022-01-06 15:48:00+00:00,Lámpara de techo,23.86,206,4915.16,E
352,5,5,2022-01-06 15:48:00+00:00,Sudadera con capucha,24.25,47,1139.75,E
353,1,1,2022-01-06 16:42:00+00:00,Camisa de algodón,19.21,103,1978.63,E
354,4,13,2022-01-06 16:42:00+00:00,Jersey de punto,15.97,42,670.74,E
355,4,31,2022-01-06 16:42:00+00:00,Televisor LED de 50 pulgadas,448.97,8,3591.76,E
356,4,45,2022-01-06 16:42:00+00:00,Consola de videojuegos Xbox,385.0,6,2310.0,E
357,1,26,2022-01-06 17:36:00+00:00,Zapatillas de baloncesto,115.97,6,695.82,E
358,1,68,2022-01-06 17:36:00+00:00,Caña de pescar,49.69,7,347.83,E
359,3,85,2022-01-06 17:36:00+00:00,Crema para manos y cuerpo,6.0,135,810.0,E
360,4,23,2022-01-06 17:36:00+00:00,Zapatillas de running,90.5,26,2353.0,E
361,1,52,2022-01-06 18:30:00+00:00,Cortinas opacas,17.97,33,593.01,E
362,1,104,2022-01-06 18:30:00+00:00, El viejo y el mar,4.7,617,2899.9,E
363,3,33,2022-01-06 18:30:00+00:00,Tablet Samsung,304.85,23,7011.55,E
364,3,46,2022-01-06 18:30:00+00:00,Sofá gris,106.26,105,11157.3,E
365,2,68,2022-01-06 19:24:00+00:00,Caña de pescar,40.63,4,162.52,E
366,2,100,2022-01-06 19:24:00+00:00, El Gran Gatsby,7.35,95,698.25,E
367,3,14,2022-01-06 19:24:00+00:00,Parka acolchada,93.98,10,939.8,E
368,3,48,2022-01-06 19:24:00+00:00,Juego de sabanas,39.78,65,2585.7,E
369,2,12,2022-01-06 20:18:00+00:00,Gorra de béisbol,8.55,95,812.25,E
370,2,77,2022-01-06 20:18:00+00:00,Mascarilla capilar reparadora,10.07,45,453.15,E
371,4,6,2022-01-06 20:18:00+00:00,Falda plisada,22.45,32,718.4,E
372,5,77,2022-01-06 20:18:00+00:00,Mascarilla capilar reparadora,10.14,53,537.42,E
373,1,7,2022-01-06 21:12:00+00:00,Abrigo de lana,69.32,9,623.88,E
374,2,36,2022-01-06 21:12:00+00:00,Parlante portátil JBL,99.04,34,3367.36,E
375,4,69,2022-01-06 21:12:00+00:00,Pelota de golf,11.18,4,44.72,E
376,5,124,2022-01-06 21:12:00+00:00,Armónica Hohner Special 20,37.18,4,148.72,E
377,3,3,2022-01-06 22:06:00+00:00,Chaqueta de cuero,108.39,12,1300.68,E
378,3,86,2022-01-06 22:06:00+00:00,Arroz,2.34,80,187.2,E
379,4,42,2022-01-06 22:06:00+00:00,Teclado mecánico Logitech,80.68,25,2017.0,E
380,5,70,2022-01-06 22:06:00+00:00,Mancuernas,27.37,5,136.85,E
381,2,60,2022-01-06 23:00:00+00:00,Espejo de pared,34.29,23,788.67,E
382,2,113,2022-01-06 23:00:00+00:00,Juguete de peluche,6.14,244,1498.16,E
383,4,22,2022-01-06 23:00:00+00:00,Zapatos de vestir,66.71,24,1601.04,E
384,4,99,2022-01-06 23:00:00+00:00,1984,8.33,410,3415.3,E
385,2,28,2022-01-06 23:54:00+00:00,Botas de montaña,69.53,7,486.71,E
386,3,41,2022-01-06 23:54:00+00:00,Proyector Epson,364.72,1,364.72,E
387,3,81,2022-01-06 23:54:00+00:00,Loción corporal de vainilla,9.97,124,1236.28,E
388,4,60,2022-01-06 23:54:00+00:00,Espejo de pared,34.68,19,658.92,E
389,2,5,2022-01-07 00:48:00+00:00,Sudadera con capucha,24.69,38,938.22,E
390,2,98,2022-01-07 00:48:00+00:00, Don Quijote de la Mancha,10.92,161,1758.12,E
391,3,67,2022-01-07 00:48:00+00:00,Patines en línea,73.72,3,221.16,E
392,5,48,2022-01-07 00:48:00+00:00,Juego de sabanas,38.23,64,2446.72,E
393,3,10,2022-01-07 01:42:00+00:00,Traje de bajo,33.53,25,838.25,E
394,3,18,2022-01-07 01:42:00+00:00,Botas de cuero,107.95,17,1835.15,E
395,4,84,2022-01-07 01:42:00+00:00,Agua micelar desmaquillante,11.19,79,884.01,E
396,5,63,2022-01-07 01:42:00+00:00,Bicicleta de montaña,398.32,2,796.64,E
397,1,74,2022-01-07 02:36:00+00:00,Tabla de surf,277.31,2,554.62,E
398,3,6,2022-01-07 02:36:00+00:00,Falda plisada,21.43,37,792.91,E
399,4,7,2022-01-07 02:36:00+00:00,Abrigo de lana,76.53,20,1530.6,E
400,5,30,2022-01-07 02:36:00+00:00,Zapatillas de skate,53.82,34,1829.88,E
401,2,8,2022-01-07 03:30:00+00:00,Polo de rayas,14.33,50,716.5,E
402,2,83,2022-01-07 03:30:00+00:00,Barra de labios nude,8.28,198,1639.44,E
403,3,34,2022-01-07 03:30:00+00:00,Cámara Nikon,552.33,3,1656.99,E
404,1,92,2022-01-07 04:24:00+00:00,Mermelada de fresa,1.84,27,49.68,E
405,2,17,2022-01-07 04:24:00+00:00,Zapatillas de lona,21.89,112,2451.68,E
406,3,71,2022-01-07 04:24:00+00:00,Pelota de voleibol,15.26,4,61.04,E
407,4,30,2022-01-07 04:24:00+00:00,Zapatillas de skate,52.98,29,1536.42,E
408,2,50,2022-01-07 05:18:00+00:00,Lámpara de techo,23.33,196,4572.68,E
409,3,1,2022-01-07 05:18:00+00:00,Camisa de algodón,19.99,103,2058.97,E
410,4,104,2022-01-07 05:18:00+00:00, El viejo y el mar,4.88,578,2820.64,E
411,5,41,2022-01-07 05:18:00+00:00,Proyector Epson,398.58,3,1195.74,E
412,3,11,2022-01-07 06:12:00+00:00,Chaleco de lana,36.77,34,1250.18,E
413,3,13,2022-01-07 06:12:00+00:00,Jersey de punto,15.54,41,637.14,E
414,3,54,2022-01-07 06:12:00+00:00,Cubiertos de acero inoxidable,30.29,29,878.41,E
415,4,46,2022-01-07 06:12:00+00:00,Sofá gris,121.14,109,13204.26,E
416,1,49,2022-01-07 07:06:00+00:00,Alfombra roja,57.26,30,1717.8,E
417,2,2,2022-01-07 07:06:00+00:00,Pantalón vaquero,30.48,49,1493.52,E
418,4,55,2022-01-07 07:06:00+00:00,Vajilla de porcelana,40.04,21,840.84,E
419,4,91,2022-01-07 07:06:00+00:00,Leche en polvo,2.9,42,121.8,E
420,1,71,2022-01-07 08:00:00+00:00,Pelota de voleibol,15.01,5,75.05,E
421,2,72,2022-01-07 08:00:00+00:00,Colchoneta de yoga,22.09,7,154.63,E
422,2,106,2022-01-07 08:00:00+00:00,Muñeca Barbie,15.06,100,1506.0,E
423,3,110,2022-01-07 08:00:00+00:00,Juego de mesa,20.5,81,1660.5,E
424,3,30,2022-01-07 08:54:00+00:00,Zapatillas de skate,46.79,28,1310.12,E
1100,1,99,2022-01-06 12:46:00+00:00,1984,9.66,21,202.86,S
425,3,31,2022-01-07 08:54:00+00:00,Televisor LED de 50 pulgadas,491.81,10,4918.1,E
426,3,111,2022-01-07 08:54:00+00:00,Figura de acción,8.59,137,1176.83,E
427,5,98,2022-01-07 08:54:00+00:00, Don Quijote de la Mancha,10.97,151,1656.47,E
428,1,69,2022-01-07 09:48:00+00:00,Pelota de golf,11.26,11,123.86,E
429,2,11,2022-01-07 09:48:00+00:00,Chaleco de lana,37.13,24,891.12,E
430,3,55,2022-01-07 09:48:00+00:00,Vajilla de porcelana,40.32,18,725.76,E
431,5,71,2022-01-07 09:48:00+00:00,Pelota de voleibol,14.8,4,59.2,E
432,2,19,2022-01-07 10:42:00+00:00,Sandalias de playa,12.42,71,881.82,E
433,3,36,2022-01-07 10:42:00+00:00,Parlante portátil JBL,96.02,29,2784.58,E
434,4,89,2022-01-07 10:42:00+00:00,Aceite de oliva,4.15,68,282.2,E
435,5,66,2022-01-07 10:42:00+00:00,Casco de ciclismo,54.9,2,109.8,E
436,2,30,2022-01-07 11:36:00+00:00,Zapatillas de skate,46.73,28,1308.44,E
437,5,8,2022-01-07 11:36:00+00:00,Polo de rayas,14.91,57,849.87,E
438,5,56,2022-01-07 11:36:00+00:00,Ollas y sartenes,57.82,13,751.66,E
439,4,8,2022-01-07 12:30:00+00:00,Polo de rayas,15.78,67,1057.26,E
440,4,83,2022-01-07 12:30:00+00:00,Barra de labios nude,7.64,204,1558.56,E
441,5,96,2022-01-07 12:30:00+00:00, La Metamorfosis,7.81,294,2296.14,E
442,2,66,2022-01-07 13:24:00+00:00,Casco de ciclismo,53.59,4,214.36,E
443,3,82,2022-01-07 13:24:00+00:00,Kit de manicura y pedicura,20.77,27,560.79,E
444,5,36,2022-01-07 13:24:00+00:00,Parlante portátil JBL,106.62,30,3198.6,E
445,1,47,2022-01-07 14:18:00+00:00,Mesa de comedor,72.84,48,3496.32,E
446,1,84,2022-01-07 14:18:00+00:00,Agua micelar desmaquillante,10.39,84,872.76,E
447,2,56,2022-01-07 14:18:00+00:00,Ollas y sartenes,49.65,5,248.25,E
448,2,80,2022-01-07 14:18:00+00:00,Aceite corporal de almendras,13.17,60,790.2,E
449,1,100,2022-01-07 15:12:00+00:00, El Gran Gatsby,7.29,104,758.16,E
450,3,44,2022-01-07 15:12:00+00:00,Monitor de 27 pulgadas,230.79,9,2077.11,E
451,3,122,2022-01-07 15:12:00+00:00,Bajo eléctrico Squier Class,317.08,1,317.08,E
452,4,102,2022-01-07 15:12:00+00:00, Matar a un ruiseñor,6.16,211,1299.76,E
453,4,86,2022-01-07 16:06:00+00:00,Arroz,2.11,111,234.21,E
454,5,40,2022-01-07 16:06:00+00:00,Drone DJI Mavic Air 2,553.36,3,1660.08,E
455,5,44,2022-01-07 16:06:00+00:00,Monitor de 27 pulgadas,236.71,5,1183.55,E
456,3,88,2022-01-07 17:00:00+00:00,Sardinas en lata,0.75,36,27.0,E
457,5,49,2022-01-07 17:00:00+00:00,Alfombra roja,61.23,39,2387.97,E
458,5,106,2022-01-07 17:00:00+00:00,Muñeca Barbie,13.42,93,1248.06,E
459,3,25,2022-01-07 17:54:00+00:00,Sandalias de tacón,38.48,15,577.2,E
460,3,38,2022-01-07 17:54:00+00:00,Auriculares inalámbricos Bose,204.81,16,3276.96,E
461,5,95,2022-01-07 17:54:00+00:00,Mantequilla de mano,2.89,35,101.15,E
462,1,112,2022-01-07 18:48:00+00:00,Rompecabezas,12.73,66,840.18,E
463,5,84,2022-01-07 18:48:00+00:00,Agua micelar desmaquillante,10.97,91,998.27,E
464,5,102,2022-01-07 18:48:00+00:00, Matar a un ruiseñor,5.99,202,1209.98,E
465,5,65,2022-01-07 19:42:00+00:00,Balón de baloncesto,17.56,10,175.6,E
466,5,103,2022-01-07 19:42:00+00:00, El Señor de los Anillos,14.67,301,4415.67,E
467,2,68,2022-01-07 20:36:00+00:00,Caña de pescar,40.71,4,162.84,E
468,2,96,2022-01-07 20:36:00+00:00, La Metamorfosis,8.48,289,2450.72,E
469,2,6,2022-01-07 21:30:00+00:00,Falda plisada,23.03,23,529.69,E
470,2,97,2022-01-07 21:30:00+00:00, Cien años de soledad,8.73,241,2103.93,E
471,4,15,2022-01-07 21:30:00+00:00,Camiseta de tirantes,7.84,106,831.04,E
472,1,3,2022-01-07 22:24:00+00:00,Chaqueta de cuero,107.92,4,431.68,E
473,3,22,2022-01-07 22:24:00+00:00,Zapatos de vestir,78.65,35,2752.75,E
474,3,28,2022-01-07 23:18:00+00:00,Botas de montaña,70.94,11,780.34,E
475,5,72,2022-01-07 23:18:00+00:00,Colchoneta de yoga,20.33,4,81.32,E
476,5,91,2022-01-07 23:18:00+00:00,Leche en polvo,2.33,45,104.85,E
477,2,14,2022-01-08 00:12:00+00:00,Parka acolchada,82.94,7,580.58,E
478,5,99,2022-01-08 00:12:00+00:00,1984,9.43,401,3781.43,E
479,5,100,2022-01-08 00:12:00+00:00, El Gran Gatsby,7.65,96,734.4,E
480,1,109,2022-01-08 01:06:00+00:00,Pelota de fútbol,7.67,192,1472.64,E
481,3,77,2022-01-08 01:06:00+00:00,Mascarilla capilar reparadora,9.37,50,468.5,E
482,4,61,2022-01-08 01:06:00+00:00,Pelota de fútbol,17.05,7,119.35,E
483,1,94,2022-01-08 02:00:00+00:00,Galletas,1.05,117,122.85,E
484,4,41,2022-01-08 02:00:00+00:00,Proyector Epson,337.31,4,1349.24,E
485,5,90,2022-01-08 02:00:00+00:00,Atún enlatado,1.08,85,91.8,E
486,2,3,2022-01-08 02:54:00+00:00,Chaqueta de cuero,119.3,10,1193.0,E
487,4,57,2022-01-08 02:54:00+00:00,Cafetera,30.08,25,752.0,E
488,5,112,2022-01-08 02:54:00+00:00,Rompecabezas,12.52,86,1076.72,E
489,4,101,2022-01-08 03:48:00+00:00, El Hobbit,6.88,523,3598.24,E
490,5,3,2022-01-08 03:48:00+00:00,Chaqueta de cuero,108.96,6,653.76,E
491,5,85,2022-01-08 03:48:00+00:00,Crema para manos y cuerpo,6.92,141,975.72,E
492,2,116,2022-01-08 04:42:00+00:00,Guitarra acústica Yamaha FG800,193.07,2,386.14,E
493,4,67,2022-01-08 04:42:00+00:00,Patines en línea,66.74,3,200.22,E
494,4,82,2022-01-08 04:42:00+00:00,Kit de manicura y pedicura,22.4,27,604.8,E
495,2,43,2022-01-08 05:36:00+00:00,Impresora HP,101.09,12,1213.08,E
496,2,66,2022-01-08 05:36:00+00:00,Casco de ciclismo,65.04,4,260.16,E
497,5,7,2022-01-08 05:36:00+00:00,Abrigo de lana,77.68,19,1475.92,E
498,2,109,2022-01-08 06:30:00+00:00,Pelota de fútbol,6.75,218,1471.5,E
499,3,17,2022-01-08 06:30:00+00:00,Zapatillas de lona,20.93,102,2134.86,E
500,5,28,2022-01-08 06:30:00+00:00,Botas de montaña,67.26,13,874.38,E
501,2,79,2022-01-08 07:24:00+00:00,Esmalte de uñas rojo intenso,6.0,168,1008.0,E
502,3,15,2022-01-08 07:24:00+00:00,Camiseta de tirantes,8.71,110,958.1,E
503,5,97,2022-01-08 07:24:00+00:00, Cien años de soledad,8.74,226,1975.24,E
504,3,84,2022-01-08 08:18:00+00:00,Agua micelar desmaquillante,11.11,71,788.81,E
505,3,103,2022-01-08 08:18:00+00:00, El Señor de los Anillos,14.07,292,4108.44,E
506,5,115,2022-01-08 08:18:00+00:00,Juego de bolos,17.32,105,1818.6,E
507,1,59,2022-01-08 09:12:00+00:00,Estantería de madera,96.73,9,870.57,E
508,1,91,2022-01-08 09:12:00+00:00,Leche en polvo,2.4,49,117.6,E
509,3,109,2022-01-08 09:12:00+00:00,Pelota de fútbol,7.73,187,1445.51,E
510,2,32,2022-01-08 10:06:00+00:00,Laptop HP,582.26,4,2329.04,E
511,3,68,2022-01-08 10:06:00+00:00,Caña de pescar,46.36,3,139.08,E
512,3,112,2022-01-08 10:06:00+00:00,Rompecabezas,13.16,75,987.0,E
513,2,27,2022-01-08 11:00:00+00:00,Zapatos náuticos,32.2,29,933.8,E
514,4,105,2022-01-08 11:00:00+00:00, Orgullo y prejuicio,10.3,145,1493.5,E
515,5,110,2022-01-08 11:00:00+00:00,Juego de mesa,20.72,58,1201.76,E
516,4,67,2022-01-08 11:54:00+00:00,Patines en línea,67.42,3,202.26,E
517,5,37,2022-01-08 11:54:00+00:00,Smartphone Samsung Galaxy,416.96,12,5003.52,E
518,1,58,2022-01-08 12:48:00+00:00,Cortina de ducha,14.65,52,761.8,E
519,2,104,2022-01-08 12:48:00+00:00, El viejo y el mar,5.56,605,3363.8,E
520,5,9,2022-01-08 12:48:00+00:00,Pijama de algodón,10.89,88,958.32,E
521,3,65,2022-01-08 13:42:00+00:00,Balón de baloncesto,18.83,5,94.15,E
522,4,53,2022-01-08 13:42:00+00:00,Toallas de baño,10.37,66,684.42,E
523,5,25,2022-01-08 13:42:00+00:00,Sandalias de tacón,39.11,6,234.66,E
524,3,120,2022-01-08 14:36:00+00:00,Teclado Yamaha PSR-E373,225.47,2,450.94,E
525,4,49,2022-01-08 14:36:00+00:00,Alfombra roja,59.55,24,1429.2,E
526,5,18,2022-01-08 14:36:00+00:00,Botas de cuero,87.07,10,870.7,E
527,3,79,2022-01-08 15:30:00+00:00,Esmalte de uñas rojo intenso,6.45,165,1064.25,E
528,3,89,2022-01-08 15:30:00+00:00,Aceite de oliva,4.85,58,281.3,E
529,4,62,2022-01-08 15:30:00+00:00,Raqueta de tenis,74.89,2,149.78,E
530,1,124,2022-01-08 16:24:00+00:00,Armónica Hohner Special 20,31.21,4,124.84,E
531,3,90,2022-01-08 16:24:00+00:00,Atún enlatado,1.15,77,88.55,E
532,1,73,2022-01-08 17:18:00+00:00,Parapente,593.14,1,593.14,E
533,3,104,2022-01-08 17:18:00+00:00, El viejo y el mar,5.25,590,3097.5,E
534,1,86,2022-01-08 18:12:00+00:00,Arroz,2.11,109,229.99,E
535,5,108,2022-01-08 18:12:00+00:00,Juego de bloques,19.63,73,1432.99,E
536,4,80,2022-01-08 19:06:00+00:00,Aceite corporal de almendras,13.21,57,752.97,E
537,5,87,2022-01-08 19:06:00+00:00,Frijoles,1.51,152,229.52,E
538,2,101,2022-01-08 20:00:00+00:00, El Hobbit,7.07,493,3485.51,E
539,5,43,2022-01-08 20:00:00+00:00,Impresora HP,121.8,4,487.2,E
540,5,22,2022-01-08 20:54:00+00:00,Zapatos de vestir,82.89,30,2486.7,E
541,5,53,2022-01-08 20:54:00+00:00,Toallas de baño,11.94,89,1062.66,E
542,1,21,2022-01-08 21:48:00+00:00,Zapatos de tacón,73.86,15,1107.9,E
543,2,119,2022-01-08 21:48:00+00:00,Trompeta Jupiter JTR700,549.63,2,1099.26,E
544,4,66,2022-01-08 22:42:00+00:00,Casco de ciclismo,54.18,7,379.26,E
545,5,113,2022-01-08 22:42:00+00:00,Juguete de peluche,5.33,266,1417.78,E
546,2,16,2022-01-08 23:36:00+00:00,Zapatos deportivos,62.54,39,2439.06,E
547,2,89,2022-01-08 23:36:00+00:00,Aceite de oliva,4.59,64,293.76,E
548,4,56,2022-01-09 00:30:00+00:00,Ollas y sartenes,48.38,11,532.18,E
549,5,122,2022-01-09 00:30:00+00:00,Bajo eléctrico Squier Class,302.03,2,604.06,E
550,3,43,2022-01-09 01:24:00+00:00,Impresora HP,115.07,14,1610.98,E
551,4,114,2022-01-09 01:24:00+00:00,Instrumento musical,29.24,41,1198.84,E
552,1,90,2022-01-09 02:18:00+00:00,Atún enlatado,1.14,75,85.5,E
553,2,94,2022-01-09 02:18:00+00:00,Galletas,1.01,125,126.25,E
554,1,106,2022-01-09 03:12:00+00:00,Muñeca Barbie,16.06,98,1573.88,E
555,3,19,2022-01-09 03:12:00+00:00,Sandalias de playa,11.89,64,760.96,E
556,4,117,2022-01-09 04:06:00+00:00,Batería electrónica,280.63,1,280.63,E
557,1,98,2022-01-09 05:00:00+00:00, Don Quijote de la Mancha,11.56,170,1965.2,E
558,3,115,2022-01-09 05:00:00+00:00,Juego de bolos,16.45,102,1677.9,E
559,2,15,2022-01-09 05:54:00+00:00,Camiseta de tirantes,7.65,91,696.15,E
560,4,108,2022-01-09 05:54:00+00:00,Juego de bloques,17.53,82,1437.46,E
561,4,36,2022-01-09 06:48:00+00:00,Parlante portátil JBL,88.61,26,2303.86,E
562,5,34,2022-01-09 06:48:00+00:00,Cámara Nikon,541.07,6,3246.42,E
563,1,89,2022-01-09 07:42:00+00:00,Aceite de oliva,4.28,59,252.52,E
564,3,76,2022-01-09 07:42:00+00:00,Crema facial hidratante,20.49,92,1885.08,E
565,1,31,2022-01-09 08:36:00+00:00,Televisor LED de 50 pulgadas,473.38,7,3313.66,E
566,3,114,2022-01-09 08:36:00+00:00,Instrumento musical,27.33,34,929.22,E
567,5,13,2022-01-09 09:30:00+00:00,Jersey de punto,16.54,38,628.52,E
568,5,67,2022-01-09 09:30:00+00:00,Patines en línea,61.76,4,247.04,E
569,2,115,2022-01-09 10:24:00+00:00,Juego de bolos,17.97,91,1635.27,E
570,3,72,2022-01-09 10:24:00+00:00,Colchoneta de yoga,21.06,6,126.36,E
571,3,121,2022-01-09 11:18:00+00:00,Amplificador de guitarra,94.23,1,94.23,E
572,4,18,2022-01-09 11:18:00+00:00,Botas de cuero,88.57,20,1771.4,E
573,4,72,2022-01-09 12:12:00+00:00,Colchoneta de yoga,23.51,4,94.04,E
574,5,109,2022-01-09 12:12:00+00:00,Pelota de fútbol,6.89,195,1343.55,E
575,3,4,2022-01-09 13:06:00+00:00,Vestido de fiesta,61.55,17,1046.35,E
576,4,112,2022-01-09 13:06:00+00:00,Rompecabezas,12.66,86,1088.76,E
577,1,88,2022-01-09 14:00:00+00:00,Sardinas en lata,0.68,42,28.56,E
578,4,96,2022-01-09 14:00:00+00:00, La Metamorfosis,8.37,308,2577.96,E
579,1,72,2022-01-09 14:54:00+00:00,Colchoneta de yoga,22.12,9,199.08,E
580,3,24,2022-01-09 14:54:00+00:00,Botines de cuero,65.36,19,1241.84,E
581,2,64,2022-01-09 15:48:00+00:00,Guantes de boxeo,37.2,10,372.0,E
582,2,76,2022-01-09 15:48:00+00:00,Crema facial hidratante,21.19,91,1928.29,E
583,2,49,2022-01-09 16:42:00+00:00,Alfombra roja,59.34,32,1898.88,E
584,2,26,2022-01-09 17:36:00+00:00,Zapatillas de baloncesto,102.18,3,306.54,E
585,5,2,2022-01-09 18:30:00+00:00,Pantalón vaquero,37.25,50,1862.5,E
586,3,56,2022-01-09 19:24:00+00:00,Ollas y sartenes,48.05,10,480.5,E
587,2,41,2022-01-09 20:18:00+00:00,Proyector Epson,391.19,3,1173.57,E
588,3,116,2022-01-09 21:12:00+00:00,Guitarra acústica Yamaha FG800,189.15,1,189.15,E
589,4,2,2022-01-09 22:06:00+00:00,Pantalón vaquero,30.53,48,1465.44,E
590,5,38,2022-01-09 23:00:00+00:00,Auriculares inalámbricos Bose,187.67,11,2064.37,E
591,2,31,2022-01-09 23:54:00+00:00,Televisor LED de 50 pulgadas,424.91,8,3399.28,E
592,2,4,2022-01-10 00:48:00+00:00,Vestido de fiesta,62.53,15,937.95,E
593,3,57,2022-01-10 01:42:00+00:00,Cafetera,27.08,18,487.44,E
594,4,28,2022-01-10 02:36:00+00:00,Botas de montaña,79.66,9,716.94,E
595,3,70,2022-01-10 03:30:00+00:00,Mancuernas,30.26,2,60.52,E
596,1,55,2022-01-10 04:24:00+00:00,Vajilla de porcelana,48.67,21,1022.07,E
597,4,19,2022-01-10 05:18:00+00:00,Sandalias de playa,11.98,64,766.72,E
598,5,107,2022-01-10 06:12:00+00:00,Carro de carreras,10.37,155,1607.35,E
599,4,10,2022-01-10 07:06:00+00:00,Traje de bajo,34.78,19,660.82,E
600,5,83,2022-01-10 08:00:00+00:00,Barra de labios nude,6.69,211,1411.59,E
601,2,90,2022-01-10 08:54:00+00:00,Atún enlatado,1.06,83,87.98,E
602,5,42,2022-01-10 09:48:00+00:00,Teclado mecánico Logitech,76.16,27,2056.32,E
603,1,18,2022-01-10 10:42:00+00:00,Botas de cuero,91.18,16,1458.88,E
604,3,99,2022-01-10 11:36:00+00:00,1984,8.64,372,3214.08,E
605,2,25,2022-01-10 12:30:00+00:00,Sandalias de tacón,44.78,10,447.8,E
606,3,21,2022-01-10 13:24:00+00:00,Zapatos de tacón,70.8,6,424.8,E
607,2,75,2022-01-10 14:18:00+00:00,Equipo de buceo,433.1,1,433.1,E
608,2,67,2022-01-10 15:12:00+00:00,Patines en línea,62.17,3,186.51,E
857,1,104,2022-01-05 08:01:02+00:00, El viejo y el mar,4.7,26,122.2,S
858,1,10,2022-01-05 08:14:44+00:00,Traje de bajo,38.16,12,457.92,S
859,1,107,2022-01-05 08:14:44+00:00,Carro de carreras,11.29,44,496.76,S
860,1,2,2022-01-07 08:18:22+00:00,Pantalón vaquero,32.69,12,392.28,E
861,1,72,2022-01-06 08:21:16+00:00,Colchoneta de yoga,19.48,72,1402.56,E
